PERMNO,date,TICKER,FACPR,PRC
89848,08/27/2020,AGG,,117.95000
89848,08/28/2020,AGG,,118.11000
89848,08/31/2020,AGG,,118.37000
89848,09/01/2020,AGG,0.00000,118.42000
89848,09/02/2020,AGG,,118.66000
89848,09/03/2020,AGG,,118.69000
89848,09/04/2020,AGG,,118.10000
89848,09/08/2020,AGG,,118.23000
89848,09/09/2020,AGG,,118.22000
89848,09/10/2020,AGG,,118.23000
89848,09/11/2020,AGG,,118.37000
89848,09/14/2020,AGG,,118.38000
89848,09/15/2020,AGG,,118.39000
89848,09/16/2020,AGG,,118.33000
89848,09/17/2020,AGG,,118.36000
89848,09/18/2020,AGG,,118.22000
89848,09/21/2020,AGG,,118.24000
89848,09/22/2020,AGG,,118.33000
89848,09/23/2020,AGG,,118.08000
89848,09/24/2020,AGG,,118.09000
89848,09/25/2020,AGG,,118.13000
89848,09/28/2020,AGG,,118.23000
89848,09/29/2020,AGG,,118.25000
89848,09/30/2020,AGG,,118.06000
89848,10/01/2020,AGG,0.00000,118.02000
89848,10/02/2020,AGG,,117.90000
89848,10/05/2020,AGG,,117.52000
89848,10/06/2020,AGG,,117.62000
89848,10/07/2020,AGG,,117.54000
89848,10/08/2020,AGG,,117.69000
89848,10/09/2020,AGG,,117.72000
89848,10/12/2020,AGG,,117.95000
89848,10/13/2020,AGG,,117.98000
89848,10/14/2020,AGG,,118.05000
89848,10/15/2020,AGG,,117.95000
89848,10/16/2020,AGG,,117.89000
89848,10/19/2020,AGG,,117.75000
89848,10/20/2020,AGG,,117.65000
89848,10/21/2020,AGG,,117.51000
89848,10/22/2020,AGG,,117.30000
89848,10/23/2020,AGG,,117.47000
89848,10/26/2020,AGG,,117.63000
89848,10/27/2020,AGG,,117.90000
89848,10/28/2020,AGG,,117.73000
89848,10/29/2020,AGG,,117.52000
89848,10/30/2020,AGG,,117.20000
89848,11/02/2020,AGG,0.00000,117.22000
89848,11/03/2020,AGG,,117.17000
89848,11/04/2020,AGG,,117.95000
89848,11/05/2020,AGG,,118.06000
89848,11/06/2020,AGG,,117.80000
89848,11/09/2020,AGG,,117.25000
89848,11/10/2020,AGG,,117.06000
89848,11/11/2020,AGG,,117.13000
89848,11/12/2020,AGG,,117.62000
89848,11/13/2020,AGG,,117.64000
89848,11/16/2020,AGG,,117.63000
89848,11/17/2020,AGG,,117.87000
89848,11/18/2020,AGG,,117.95000
89848,11/19/2020,AGG,,118.17000
89848,11/20/2020,AGG,,118.29000
89848,11/23/2020,AGG,,118.26000
89848,11/24/2020,AGG,,118.10000
89848,11/25/2020,AGG,,118.06000
89848,11/27/2020,AGG,,118.26000
89848,11/30/2020,AGG,,118.42000
89848,12/01/2020,AGG,0.00000,117.84000
89848,12/02/2020,AGG,,117.71000
89848,12/03/2020,AGG,,117.91000
89848,12/04/2020,AGG,,117.59000
89848,12/07/2020,AGG,,117.77000
89848,12/08/2020,AGG,,117.78000
89848,12/09/2020,AGG,,117.61000
89848,12/10/2020,AGG,,117.90000
89848,12/11/2020,AGG,,118.03000
89848,12/14/2020,AGG,,117.96000
89848,12/15/2020,AGG,,118.03000
89848,12/16/2020,AGG,,117.98000
89848,12/17/2020,AGG,0.00000,117.85000
89848,12/18/2020,AGG,,117.79000
89848,12/21/2020,AGG,,117.79000
89848,12/22/2020,AGG,,117.96000
89848,12/23/2020,AGG,,117.88000
89848,12/24/2020,AGG,,117.99000
89848,12/28/2020,AGG,,118.01000
89848,12/29/2020,AGG,,118.03000
89848,12/30/2020,AGG,,118.10000
89848,12/31/2020,AGG,,118.19000
89848,01/04/2021,AGG,,118.04000
89848,01/05/2021,AGG,,117.92000
89848,01/06/2021,AGG,,117.34000
89848,01/07/2021,AGG,,117.22000
89848,01/08/2021,AGG,,117.08000
89848,01/11/2021,AGG,,116.89000
89848,01/12/2021,AGG,,116.99000
89848,01/13/2021,AGG,,117.36000
89848,01/14/2021,AGG,,117.13000
89848,01/15/2021,AGG,,117.25000
89848,01/19/2021,AGG,,117.41000
89848,01/20/2021,AGG,,117.42000
89848,01/21/2021,AGG,,117.25000
89848,01/22/2021,AGG,,117.25000
89848,01/25/2021,AGG,,117.55000
89848,01/26/2021,AGG,,117.51000
89848,01/27/2021,AGG,,117.52000
89848,01/28/2021,AGG,,117.44000
89848,01/29/2021,AGG,,117.31000
89848,02/01/2021,AGG,0.00000,117.23000
89848,02/02/2021,AGG,,117.05000
89848,02/03/2021,AGG,,116.91000
89848,02/04/2021,AGG,,116.86000
89848,02/05/2021,AGG,,116.71000
89848,02/08/2021,AGG,,116.83000
89848,02/09/2021,AGG,,116.88000
89848,02/10/2021,AGG,,116.99000
89848,02/11/2021,AGG,,116.85000
89848,02/12/2021,AGG,,116.58000
89848,02/16/2021,AGG,,116.03000
89848,02/17/2021,AGG,,116.26000
89848,02/18/2021,AGG,,116.20000
89848,02/19/2021,AGG,,115.84000
89848,02/22/2021,AGG,,115.48000
89848,02/23/2021,AGG,,115.51000
89848,02/24/2021,AGG,,115.47000
89848,02/25/2021,AGG,,114.41000
89848,02/26/2021,AGG,,115.34000
89848,03/01/2021,AGG,0.00000,115.09000
89848,03/02/2021,AGG,,115.11000
89848,03/03/2021,AGG,,114.69000
89848,03/04/2021,AGG,,114.36000
89848,03/05/2021,AGG,,114.28000
89848,03/08/2021,AGG,,113.83000
89848,03/09/2021,AGG,,114.26000
89848,03/10/2021,AGG,,114.45000
89848,03/11/2021,AGG,,114.44000
89848,03/12/2021,AGG,,113.79000
89848,03/15/2021,AGG,,113.91000
89848,03/16/2021,AGG,,113.87000
89848,03/17/2021,AGG,,113.86000
89848,03/18/2021,AGG,,113.42000
89848,03/19/2021,AGG,,113.51000
89848,03/22/2021,AGG,,113.73000
89848,03/23/2021,AGG,,114.02000
89848,03/24/2021,AGG,,114.16000
89848,03/25/2021,AGG,,114.10000
89848,03/26/2021,AGG,,113.91000
89848,03/29/2021,AGG,,113.72000
89848,03/30/2021,AGG,,113.81000
89848,03/31/2021,AGG,,113.83000
89848,04/01/2021,AGG,0.00000,114.04000
89848,04/05/2021,AGG,,113.81000
89848,04/06/2021,AGG,,114.21000
89848,04/07/2021,AGG,,114.03000
89848,04/08/2021,AGG,,114.31000
89848,04/09/2021,AGG,,114.18000
89848,04/12/2021,AGG,,114.15000
89848,04/13/2021,AGG,,114.48000
89848,04/14/2021,AGG,,114.39000
89848,04/15/2021,AGG,,114.84000
89848,04/16/2021,AGG,,114.54000
89848,04/19/2021,AGG,,114.45000
89848,04/20/2021,AGG,,114.63000
89848,04/21/2021,AGG,,114.74000
89848,04/22/2021,AGG,,114.77000
89848,04/23/2021,AGG,,114.75000
89848,04/26/2021,AGG,,114.65000
89848,04/27/2021,AGG,,114.37000
89848,04/28/2021,AGG,,114.43000
89848,04/29/2021,AGG,,114.37000
89848,04/30/2021,AGG,,114.49000
89848,05/03/2021,AGG,0.00000,114.39000
89848,05/04/2021,AGG,,114.53000
89848,05/05/2021,AGG,,114.62000
89848,05/06/2021,AGG,,114.64000
89848,05/07/2021,AGG,,114.61000
89848,05/10/2021,AGG,,114.43000
89848,05/11/2021,AGG,,114.18000
89848,05/12/2021,AGG,,113.78000
89848,05/13/2021,AGG,,114.04000
89848,05/14/2021,AGG,,114.30000
89848,05/17/2021,AGG,,114.20000
89848,05/18/2021,AGG,,114.06000
89848,05/19/2021,AGG,,113.90000
89848,05/20/2021,AGG,,114.29000
89848,05/21/2021,AGG,,114.34000
89848,05/24/2021,AGG,,114.45000
89848,05/25/2021,AGG,,114.73000
89848,05/26/2021,AGG,,114.69000
89848,05/27/2021,AGG,,114.55000
89848,05/28/2021,AGG,,114.55000
89848,06/01/2021,AGG,0.00000,114.33000
89848,06/02/2021,AGG,,114.48000
89848,06/03/2021,AGG,,114.21000
89848,06/04/2021,AGG,,114.68000
89848,06/07/2021,AGG,,114.60000
89848,06/08/2021,AGG,,114.81000
89848,06/09/2021,AGG,,115.04000
89848,06/10/2021,AGG,,115.28000
89848,06/11/2021,AGG,,115.23000
89848,06/14/2021,AGG,,114.94000
89848,06/15/2021,AGG,,114.99000
89848,06/16/2021,AGG,,114.62000
89848,06/17/2021,AGG,,114.98000
89848,06/18/2021,AGG,,115.29000
89848,06/21/2021,AGG,,114.99000
89848,06/22/2021,AGG,,115.11000
89848,06/23/2021,AGG,,115.05000
89848,06/24/2021,AGG,,115.09000
89848,06/25/2021,AGG,,114.86000
89848,06/28/2021,AGG,,115.19000
89848,06/29/2021,AGG,,115.25000
89848,06/30/2021,AGG,,115.33000
89848,07/01/2021,AGG,0.00000,115.11000
89848,07/02/2021,AGG,,115.36000
89848,07/06/2021,AGG,,115.73000
89848,07/07/2021,AGG,,115.93000
89848,07/08/2021,AGG,,116.06000
89848,07/09/2021,AGG,,115.68000
89848,07/12/2021,AGG,,115.61000
89848,07/13/2021,AGG,,115.36000
89848,07/14/2021,AGG,,115.75000
89848,07/15/2021,AGG,,116.00000
89848,07/16/2021,AGG,,115.90000
89848,07/19/2021,AGG,,116.51000
89848,07/20/2021,AGG,,116.40000
89848,07/21/2021,AGG,,116.02000
89848,07/22/2021,AGG,,116.29000
89848,07/23/2021,AGG,,116.21000
89848,07/26/2021,AGG,,116.11000
89848,07/27/2021,AGG,,116.38000
89848,07/28/2021,AGG,,116.49000
89848,07/29/2021,AGG,,116.30000
89848,07/30/2021,AGG,,116.46000
89848,08/02/2021,AGG,0.00000,116.54000
89848,08/03/2021,AGG,,116.58000
89848,08/04/2021,AGG,,116.57000
89848,08/05/2021,AGG,,116.31000
89848,08/06/2021,AGG,,115.79000
89848,08/09/2021,AGG,,115.58000
89848,08/10/2021,AGG,,115.43000
89848,08/11/2021,AGG,,115.54000
89848,08/12/2021,AGG,,115.55000
89848,08/13/2021,AGG,,115.97000
89848,08/16/2021,AGG,,116.03000
89848,08/17/2021,AGG,,115.94000
89848,08/18/2021,AGG,,115.95000
89848,08/19/2021,AGG,,116.15000
89848,08/20/2021,AGG,,116.16000
89848,08/23/2021,AGG,,116.16000
89848,08/24/2021,AGG,,115.99000
89848,08/25/2021,AGG,,115.77000
89848,08/26/2021,AGG,,115.78000
89848,08/27/2021,AGG,,116.10000
89848,08/30/2021,AGG,,116.23000
89848,08/31/2021,AGG,,116.06000
89848,09/01/2021,AGG,0.00000,115.93000
89848,09/02/2021,AGG,,116.05000
89848,09/03/2021,AGG,,115.85000
89848,09/07/2021,AGG,,115.54000
89848,09/08/2021,AGG,,115.73000
89848,09/09/2021,AGG,,116.10000
89848,09/10/2021,AGG,,115.87000
89848,09/13/2021,AGG,,116.02000
89848,09/14/2021,AGG,,116.28000
89848,09/15/2021,AGG,,116.17000
89848,09/16/2021,AGG,,115.97000
89848,09/17/2021,AGG,,115.87000
89848,09/20/2021,AGG,,116.09000
89848,09/21/2021,AGG,,116.14000
89848,09/22/2021,AGG,,116.18000
89848,09/23/2021,AGG,,115.61000
89848,09/24/2021,AGG,,115.41000
89848,09/27/2021,AGG,,115.25000
89848,09/28/2021,AGG,,114.77000
89848,09/29/2021,AGG,,114.85000
89848,09/30/2021,AGG,,114.83000
89848,10/01/2021,AGG,0.00000,115.00000
89848,10/04/2021,AGG,,114.92000
89848,10/05/2021,AGG,,114.65000
89848,10/06/2021,AGG,,114.70000
89848,10/07/2021,AGG,,114.38000
89848,10/08/2021,AGG,,114.13000
89848,10/11/2021,AGG,,113.95000
89848,10/12/2021,AGG,,114.37000
89848,10/13/2021,AGG,,114.63000
89848,10/14/2021,AGG,,114.85000
89848,10/15/2021,AGG,,114.57000
89848,10/18/2021,AGG,,114.49000
89848,10/19/2021,AGG,,114.16000
89848,10/20/2021,AGG,,114.08000
89848,10/21/2021,AGG,,113.84000
89848,10/22/2021,AGG,,114.06000
89848,10/25/2021,AGG,,114.17000
89848,10/26/2021,AGG,,114.38000
89848,10/27/2021,AGG,,114.76000
89848,10/28/2021,AGG,,114.67000
89848,10/29/2021,AGG,,114.64000
89848,11/01/2021,AGG,0.00000,114.39000
89848,11/02/2021,AGG,,114.62000
89848,11/03/2021,AGG,,114.39000
89848,11/04/2021,AGG,,114.77000
89848,11/05/2021,AGG,,115.22000
89848,11/08/2021,AGG,,115.01000
89848,11/09/2021,AGG,,115.33000
89848,11/10/2021,AGG,,114.55000
89848,11/11/2021,AGG,,114.34000
89848,11/12/2021,AGG,,114.32000
89848,11/15/2021,AGG,,113.90000
89848,11/16/2021,AGG,,113.86000
89848,11/17/2021,AGG,,114.13000
89848,11/18/2021,AGG,,114.23000
89848,11/19/2021,AGG,,114.45000
89848,11/22/2021,AGG,,113.90000
89848,11/23/2021,AGG,,113.45000
89848,11/24/2021,AGG,,113.71000
89848,11/26/2021,AGG,,114.52000
89848,11/29/2021,AGG,,114.58000
89848,11/30/2021,AGG,,114.77000
89848,12/01/2021,AGG,0.00000,114.63000
89848,12/02/2021,AGG,,114.61000
89848,12/03/2021,AGG,,115.07000
89848,12/06/2021,AGG,,114.67000
89848,12/07/2021,AGG,,114.49000
89848,12/08/2021,AGG,,114.19000
89848,12/09/2021,AGG,,114.20000
89848,12/10/2021,AGG,,114.23000
89848,12/13/2021,AGG,,114.63000
89848,12/14/2021,AGG,,114.41000
89848,12/15/2021,AGG,,114.32000
89848,12/16/2021,AGG,0.00000,114.36000
89848,12/17/2021,AGG,,114.50000
89848,12/20/2021,AGG,,114.33000
89848,12/21/2021,AGG,,114.24000
89848,12/22/2021,AGG,,114.34000
89848,12/23/2021,AGG,,114.20000
89848,12/27/2021,AGG,,114.26000
89848,12/28/2021,AGG,,114.21000
89848,12/29/2021,AGG,,113.87000
89848,12/30/2021,AGG,,114.12000
89848,12/31/2021,AGG,,114.08000
89848,01/03/2022,AGG,,113.30000
89848,01/04/2022,AGG,,113.29000
89848,01/05/2022,AGG,,112.94000
89848,01/06/2022,AGG,,112.82000
89848,01/07/2022,AGG,,112.49000
89848,01/10/2022,AGG,,112.39000
89848,01/11/2022,AGG,,112.60000
89848,01/12/2022,AGG,,112.60000
89848,01/13/2022,AGG,,112.80000
89848,01/14/2022,AGG,,112.17000
90448,12/15/2010,GLD,,134.70000
90448,12/16/2010,GLD,,133.81000
90448,12/17/2010,GLD,,134.20000
90448,12/20/2010,GLD,,135.11000
90448,12/21/2010,GLD,,135.32001
90448,12/22/2010,GLD,,135.05000
90448,12/23/2010,GLD,,134.66000
90448,12/27/2010,GLD,,135.02000
90448,12/28/2010,GLD,,137.22000
90448,12/29/2010,GLD,,137.71001
90448,12/30/2010,GLD,,137.03000
90448,12/31/2010,GLD,,138.72000
90448,01/03/2011,GLD,,138.00000
90448,01/04/2011,GLD,,134.75000
90448,01/05/2011,GLD,,134.37000
90448,01/06/2011,GLD,,133.83000
90448,01/07/2011,GLD,,133.58000
90448,01/10/2011,GLD,,134.12000
90448,01/11/2011,GLD,,134.91000
90448,01/12/2011,GLD,,135.46001
90448,01/13/2011,GLD,,134.05000
90448,01/14/2011,GLD,,132.69000
90448,01/18/2011,GLD,,133.42999
90448,01/19/2011,GLD,,133.72000
90448,01/20/2011,GLD,,131.20000
90448,01/21/2011,GLD,,131.03000
90448,01/24/2011,GLD,,130.36000
90448,01/25/2011,GLD,,130.10001
90448,01/26/2011,GLD,,131.16000
90448,01/27/2011,GLD,,127.92500
90448,01/28/2011,GLD,,130.28000
90448,01/31/2011,GLD,,129.87000
90448,02/01/2011,GLD,,130.80000
90448,02/02/2011,GLD,,130.45000
90448,02/03/2011,GLD,,132.20000
90448,02/04/2011,GLD,,131.66000
90448,02/07/2011,GLD,,131.67999
90448,02/08/2011,GLD,,133.14000
90448,02/09/2011,GLD,,133.07001
90448,02/10/2011,GLD,,132.85001
90448,02/11/2011,GLD,,132.32249
90448,02/14/2011,GLD,,132.95000
90448,02/15/2011,GLD,,133.97000
90448,02/16/2011,GLD,,134.10001
90448,02/17/2011,GLD,,135.03999
90448,02/18/2011,GLD,,135.41000
90448,02/22/2011,GLD,,136.28999
90448,02/23/2011,GLD,,137.50999
90448,02/24/2011,GLD,,136.48000
90448,02/25/2011,GLD,,137.38400
90448,02/28/2011,GLD,,137.66100
90448,03/01/2011,GLD,,140.03000
90448,03/02/2011,GLD,,139.91701
90448,03/03/2011,GLD,,138.09000
90448,03/04/2011,GLD,,139.35001
90448,03/07/2011,GLD,,139.72099
90448,03/08/2011,GLD,,139.36000
90448,03/09/2011,GLD,,139.41000
90448,03/10/2011,GLD,,137.77000
90448,03/11/2011,GLD,,138.22000
90448,03/14/2011,GLD,,138.86000
90448,03/15/2011,GLD,,136.27000
90448,03/16/2011,GLD,,136.24001
90448,03/17/2011,GLD,,136.97000
90448,03/18/2011,GLD,,138.37000
90448,03/21/2011,GLD,,139.14000
90448,03/22/2011,GLD,,139.05000
90448,03/23/2011,GLD,,140.34000
90448,03/24/2011,GLD,,139.22000
90448,03/25/2011,GLD,,139.25999
90448,03/28/2011,GLD,,138.53999
90448,03/29/2011,GLD,,138.21001
90448,03/30/2011,GLD,,138.67000
90448,03/31/2011,GLD,,139.86000
90448,04/01/2011,GLD,,139.20000
90448,04/04/2011,GLD,,139.84000
90448,04/05/2011,GLD,,142.05000
90448,04/06/2011,GLD,,142.38000
90448,04/07/2011,GLD,,142.50999
90448,04/08/2011,GLD,,143.66000
90448,04/11/2011,GLD,,142.64000
90448,04/12/2011,GLD,,141.61000
90448,04/13/2011,GLD,,141.89999
90448,04/14/2011,GLD,,143.81000
90448,04/15/2011,GLD,,145.05000
90448,04/18/2011,GLD,,145.92999
90448,04/19/2011,GLD,,145.92999
90448,04/20/2011,GLD,,146.50000
90448,04/21/2011,GLD,,146.74001
90448,04/25/2011,GLD,,146.87000
90448,04/26/2011,GLD,,146.38000
90448,04/27/2011,GLD,,149.20000
90448,04/28/2011,GLD,,149.82001
90448,04/29/2011,GLD,,152.37000
90448,05/02/2011,GLD,,150.41400
90448,05/03/2011,GLD,,149.88000
90448,05/04/2011,GLD,,147.73000
90448,05/05/2011,GLD,,143.47000
90448,05/06/2011,GLD,,145.30000
90448,05/09/2011,GLD,,147.38000
90448,05/10/2011,GLD,,147.89999
90448,05/11/2011,GLD,,146.53999
90448,05/12/2011,GLD,,146.59000
90448,05/13/2011,GLD,,145.63000
90448,05/16/2011,GLD,,145.37000
90448,05/17/2011,GLD,,144.74001
90448,05/18/2011,GLD,,145.60001
90448,05/19/2011,GLD,,145.64999
90448,05/20/2011,GLD,,147.49001
90448,05/23/2011,GLD,,147.83000
90448,05/24/2011,GLD,,148.59000
90448,05/25/2011,GLD,,148.58000
90448,05/26/2011,GLD,,148.22000
90448,05/27/2011,GLD,,149.70000
90448,05/31/2011,GLD,,149.64000
90448,06/01/2011,GLD,,149.91000
90448,06/02/2011,GLD,,149.50000
90448,06/03/2011,GLD,,150.22000
90448,06/06/2011,GLD,,150.48000
90448,06/07/2011,GLD,,150.42000
90448,06/08/2011,GLD,,149.81000
90448,06/09/2011,GLD,,150.56000
90448,06/10/2011,GLD,,149.24001
90448,06/13/2011,GLD,,147.77000
90448,06/14/2011,GLD,,148.67000
90448,06/15/2011,GLD,,149.12000
90448,06/16/2011,GLD,,148.97000
90448,06/17/2011,GLD,,149.94000
90448,06/20/2011,GLD,,150.03000
90448,06/21/2011,GLD,,150.75999
90448,06/22/2011,GLD,,150.99001
90448,06/23/2011,GLD,,148.33900
90448,06/24/2011,GLD,,146.25999
90448,06/27/2011,GLD,,145.73000
90448,06/28/2011,GLD,,146.24001
90448,06/29/2011,GLD,,147.17999
90448,06/30/2011,GLD,,146.00101
90448,07/01/2011,GLD,,144.92999
90448,07/05/2011,GLD,,147.63000
90448,07/06/2011,GLD,,148.91000
90448,07/07/2011,GLD,,149.14999
90448,07/08/2011,GLD,,150.25000
90448,07/11/2011,GLD,,151.59000
90448,07/12/2011,GLD,,152.77000
90448,07/13/2011,GLD,,154.14000
90448,07/14/2011,GLD,,154.53999
90448,07/15/2011,GLD,,155.20000
90448,07/18/2011,GLD,,156.57001
90448,07/19/2011,GLD,,154.66000
90448,07/20/2011,GLD,,156.02000
90448,07/21/2011,GLD,,154.83000
90448,07/22/2011,GLD,,156.12000
90448,07/25/2011,GLD,,157.34000
90448,07/26/2011,GLD,,157.77000
90448,07/27/2011,GLD,,157.19000
90448,07/28/2011,GLD,,157.32001
90448,07/29/2011,GLD,,158.28999
90448,08/01/2011,GLD,,157.72000
90448,08/02/2011,GLD,,161.52000
90448,08/03/2011,GLD,,161.49001
90448,08/04/2011,GLD,,160.64000
90448,08/05/2011,GLD,,161.75000
90448,08/08/2011,GLD,,167.11900
90448,08/09/2011,GLD,,168.61000
90448,08/10/2011,GLD,,174.58000
90448,08/11/2011,GLD,,170.75000
90448,08/12/2011,GLD,,169.97000
90448,08/15/2011,GLD,,171.80000
90448,08/16/2011,GLD,,173.92000
90448,08/17/2011,GLD,,174.42000
90448,08/18/2011,GLD,,177.72000
90448,08/19/2011,GLD,,179.95000
90448,08/22/2011,GLD,,184.59000
90448,08/23/2011,GLD,,177.67000
90448,08/24/2011,GLD,,171.64600
90448,08/25/2011,GLD,,172.36000
90448,08/26/2011,GLD,,177.47000
90448,08/29/2011,GLD,,173.89000
90448,08/30/2011,GLD,,179.10001
90448,08/31/2011,GLD,,177.72000
90448,09/01/2011,GLD,,177.87000
90448,09/02/2011,GLD,,183.23801
90448,09/06/2011,GLD,,182.89999
90448,09/07/2011,GLD,,177.08000
90448,09/08/2011,GLD,,181.81000
90448,09/09/2011,GLD,,180.70000
90448,09/12/2011,GLD,,176.67000
90448,09/13/2011,GLD,,178.53999
90448,09/14/2011,GLD,,177.21001
90448,09/15/2011,GLD,,174.39999
90448,09/16/2011,GLD,,176.03000
90448,09/19/2011,GLD,,173.31000
90448,09/20/2011,GLD,,175.78000
90448,09/21/2011,GLD,,173.59000
90448,09/22/2011,GLD,,169.05000
90448,09/23/2011,GLD,,159.80000
90448,09/26/2011,GLD,,157.58000
90448,09/27/2011,GLD,,160.63000
90448,09/28/2011,GLD,,156.22000
90448,09/29/2011,GLD,,157.70000
90448,09/30/2011,GLD,,158.06000
90448,10/03/2011,GLD,,160.96001
90448,10/04/2011,GLD,,157.64400
90448,10/05/2011,GLD,,159.46001
90448,10/06/2011,GLD,,160.49001
90448,10/07/2011,GLD,,159.17999
90448,10/10/2011,GLD,,163.26601
90448,10/11/2011,GLD,,162.10001
90448,10/12/2011,GLD,,163.25999
90448,10/13/2011,GLD,,162.30000
90448,10/14/2011,GLD,,163.39999
90448,10/17/2011,GLD,,162.62000
90448,10/18/2011,GLD,,161.84000
90448,10/19/2011,GLD,,159.87000
90448,10/20/2011,GLD,,157.77000
90448,10/21/2011,GLD,,159.52000
90448,10/24/2011,GLD,,161.02000
90448,10/25/2011,GLD,,165.59000
90448,10/26/2011,GLD,,167.39999
90448,10/27/2011,GLD,,169.55000
90448,10/28/2011,GLD,,169.62000
90448,10/31/2011,GLD,,167.34000
90448,11/01/2011,GLD,,167.38000
90448,11/02/2011,GLD,,169.06000
90448,11/03/2011,GLD,,171.72000
90448,11/04/2011,GLD,,170.85001
90448,11/07/2011,GLD,,174.98000
90448,11/08/2011,GLD,,173.53000
90448,11/09/2011,GLD,,172.07001
90448,11/10/2011,GLD,,171.14000
90448,11/11/2011,GLD,,173.96001
90448,11/14/2011,GLD,,173.20000
90448,11/15/2011,GLD,,173.36000
90448,11/16/2011,GLD,,171.50999
90448,11/17/2011,GLD,,167.10001
90448,11/18/2011,GLD,,167.62000
90448,11/21/2011,GLD,,163.50000
90448,11/22/2011,GLD,,165.31000
90448,11/23/2011,GLD,,164.83000
90448,11/25/2011,GLD,,163.39999
90448,11/28/2011,GLD,,166.63000
90448,11/29/2011,GLD,,166.88000
90448,11/30/2011,GLD,,170.13000
90448,12/01/2011,GLD,,169.63000
90448,12/02/2011,GLD,,169.82001
90448,12/05/2011,GLD,,167.32001
90448,12/06/2011,GLD,,168.17999
90448,12/07/2011,GLD,,169.39999
90448,12/08/2011,GLD,,165.97600
90448,12/09/2011,GLD,,166.39999
90448,12/12/2011,GLD,,161.99001
90448,12/13/2011,GLD,,158.45000
90448,12/14/2011,GLD,,152.89000
90448,12/15/2011,GLD,,152.33000
90448,12/16/2011,GLD,,155.23000
90448,12/19/2011,GLD,,154.87000
90448,12/20/2011,GLD,,156.98000
90448,12/21/2011,GLD,,157.16000
90448,12/22/2011,GLD,,156.03999
90448,12/23/2011,GLD,,156.31000
90448,12/27/2011,GLD,,154.91000
90448,12/28/2011,GLD,,151.03000
90448,12/29/2011,GLD,,150.34000
90448,12/30/2011,GLD,,151.99001
90448,01/03/2012,GLD,,155.92000
90448,01/04/2012,GLD,,156.71001
90448,01/05/2012,GLD,,157.78000
90448,01/06/2012,GLD,,157.20000
90448,01/09/2012,GLD,,156.50000
90448,01/10/2012,GLD,,158.64000
90448,01/11/2012,GLD,,159.67000
90448,01/12/2012,GLD,,160.38000
90448,01/13/2012,GLD,,159.25999
90448,01/17/2012,GLD,,160.50000
90448,01/18/2012,GLD,,161.60001
90448,01/19/2012,GLD,,161.22000
90448,01/20/2012,GLD,,162.07001
90448,01/23/2012,GLD,,163.16000
90448,01/24/2012,GLD,,162.00999
90448,01/25/2012,GLD,,166.42000
90448,01/26/2012,GLD,,167.27000
90448,01/27/2012,GLD,,168.97000
90448,01/30/2012,GLD,,168.03000
90448,01/31/2012,GLD,,169.31000
90448,02/01/2012,GLD,,169.56000
90448,02/02/2012,GLD,,171.05000
90448,02/03/2012,GLD,,167.64000
90448,02/06/2012,GLD,,167.17999
90448,02/07/2012,GLD,,169.70000
90448,02/08/2012,GLD,,168.50000
90448,02/09/2012,GLD,,168.02000
90448,02/10/2012,GLD,,167.14000
90448,02/13/2012,GLD,,167.50999
90448,02/14/2012,GLD,,167.12000
90448,02/15/2012,GLD,,168.10800
90448,02/16/2012,GLD,,168.00000
90448,02/17/2012,GLD,,167.35001
90448,02/21/2012,GLD,,171.02000
90448,02/22/2012,GLD,,172.94000
90448,02/23/2012,GLD,,173.02000
90448,02/24/2012,GLD,,172.23100
90448,02/27/2012,GLD,,171.70000
90448,02/28/2012,GLD,,173.49001
90448,02/29/2012,GLD,,164.28600
90448,03/01/2012,GLD,,166.61000
90448,03/02/2012,GLD,,166.34000
90448,03/05/2012,GLD,,165.64999
90448,03/06/2012,GLD,,162.70000
90448,03/07/2012,GLD,,163.63000
90448,03/08/2012,GLD,,165.28000
90448,03/09/2012,GLD,,166.37990
90448,03/12/2012,GLD,,165.07001
90448,03/13/2012,GLD,,162.30000
90448,03/14/2012,GLD,,159.57001
90448,03/15/2012,GLD,,161.08000
90448,03/16/2012,GLD,,161.30000
90448,03/19/2012,GLD,,161.59000
90448,03/20/2012,GLD,,160.13000
90448,03/21/2012,GLD,,160.21001
90448,03/22/2012,GLD,,159.57001
90448,03/23/2012,GLD,,161.53290
90448,03/26/2012,GLD,,164.39999
90448,03/27/2012,GLD,,163.24001
90448,03/28/2012,GLD,,161.50999
90448,03/29/2012,GLD,,161.28000
90448,03/30/2012,GLD,,162.12000
90448,04/02/2012,GLD,,162.94000
90448,04/03/2012,GLD,,159.89000
90448,04/04/2012,GLD,,157.21001
90448,04/05/2012,GLD,,158.31000
90448,04/09/2012,GLD,,159.37000
90448,04/10/2012,GLD,,161.10001
90448,04/11/2012,GLD,,161.06500
90448,04/12/2012,GLD,,162.70000
90448,04/13/2012,GLD,,160.85001
90448,04/16/2012,GLD,,160.46001
90448,04/17/2012,GLD,,160.27000
90448,04/18/2012,GLD,,159.31000
90448,04/19/2012,GLD,,159.42999
90448,04/20/2012,GLD,,159.53999
90448,04/23/2012,GLD,,159.07001
90448,04/24/2012,GLD,,159.30000
90448,04/25/2012,GLD,,159.62000
90448,04/26/2012,GLD,,161.03000
90448,04/27/2012,GLD,,161.38000
